ID,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk,ID,CMD1region
15438,296.20049,-14.82839,19.036,0.127,18.022,0.1,1.014,0.161644672,,
15440,296.26539,-14.81098,19.252,0.15,18.16,0.112,1.092,0.187200427,,
15441,296.33202,-14.85269,18.912,0.091,18.022,0.094,0.89,0.130831953,,
15443,296.20376,-14.82572,18.995,0.123,18.136,0.111,0.859,0.165680415,,
15444,296.3507,-14.72444,18.749,0.079,17.844,0.081,0.905,0.113145923,,
15445,296.2181,-14.9131,18.651,0.091,17.886,0.089,0.765,0.127287077,,
15447,296.32736,-14.80713,18.947,0.094,18.092,0.1,0.855,0.137244308,,
15448,296.28941,-14.71398,19.038,0.119,18.012,0.087,1.026,0.14741099,,
15449,296.23882,-14.83848,18.637,0.091,17.653,0.073,0.984,0.116661905,,
15450,296.24988,-14.92718,18.616,0.088,18.108,0.107,0.508,0.138538803,,
15451,296.29732,-14.74089,18.715,0.095,17.87,0.103,0.845,0.140121376,,
15452,296.09965,-14.83356,18.954,0.118,17.902,0.09,1.052,0.148404852,,
15456,296.39164,-14.82523,19.187,0.114,18.964,0.208,0.223,0.237191905,,
15458,296.20065,-14.87101,19.01,0.123,18.092,0.107,0.918,0.163027605,,
15459,296.19679,-14.73985,19.03,0.125,17.964,0.095,1.066,0.157003185,,
15460,296.22165,-14.75483,18.891,0.113,18.247,0.122,0.644,0.166291912,,
15463,296.31336,-14.81142,18.902,0.111,17.768,0.085,1.134,0.13980701,,
15466,296.20682,-14.81882,19.398,0.172,18.239,0.121,1.159,0.210297408,,
15467,296.2711,-14.84274,18.949,0.116,17.94,0.092,1.009,0.148054044,,
15469,296.28831,-14.93396,18.552,0.083,17.624,0.071,0.928,0.109224539,,
15471,296.31207,-14.80596,19.222,0.145,17.749,0.086,1.473,0.16858529,,
15474,296.29495,-14.76654,18.854,0.106,18.774,0.206,0.08,0.231672182,,
15475,296.25666,-14.69871,18.424,0.071,17.938,0.082,0.486,0.108466585,,
15476,296.43868,-14.89266,18.98,0.096,18.113,0.101,0.867,0.139344896,,
15480,296.1113,-14.6754,18.845,0.101,18.022,0.088,0.823,0.133958949,,
15482,296.11027,-14.7704,19.084,0.131,17.966,0.096,1.118,0.162409975,,
15483,296.33971,-14.65433,18.716,0.094,18.008,0.085,0.708,0.126732001,,
15486,296.29442,-14.85271,19.05,0.125,18.004,0.097,1.046,0.158221364,,
15489,296.24689,-14.82195,19.184,0.143,18.466,0.145,0.718,0.203651663,,
15492,296.27085,-14.89806,19.076,0.129,17.973,0.095,1.103,0.160206117,,
15495,296.3192,-14.84648,19.024,0.1,18.457,0.136,0.567,0.168807583,,
15496,296.21265,-14.72731,18.888,0.111,18.177,0.113,0.711,0.158398232,,
15498,296.22286,-14.75273,18.353,0.072,17.891,0.09,0.462,0.115256236,,
15499,296.18357,-14.89919,18.194,0.062,17.844,0.085,0.35,0.105209315,,
15503,296.07577,-14.8273,18.753,0.113,18.203,0.116,0.55,0.161941347,,
15509,296.27525,-14.74535,18.995,0.12,18.489,0.157,0.506,0.197608198,,
15510,296.35207,-14.71225,18.983,0.119,18.249,0.104,0.734,0.158041134,,
15511,296.13296,-14.93495,18.435,0.076,17.558,0.067,0.877,0.101316336,,
15512,296.13234,-14.90852,18.801,0.103,17.765,0.08,1.036,0.130418557,,
15513,296.21342,-14.75355,19.134,0.137,18.628,0.167,0.506,0.21600463,,
15522,296.12663,-14.67294,18.907,0.106,17.798,0.072,1.109,0.128140548,,
15526,296.33075,-14.88443,19.075,0.104,17.977,0.091,1.098,0.138191896,,
15527,296.21851,-14.78193,19.072,0.131,17.992,0.098,1.08,0.163600122,,
15529,296.16777,-14.72933,18.775,0.101,17.572,0.068,1.203,0.121757957,,
15531,296.10258,-14.84511,18.346,0.071,18.073,0.104,0.273,0.125924581,,
15534,296.19577,-14.67701,18.706,0.09,18.141,0.097,0.565,0.132321578,,
15536,296.26278,-14.85211,18.927,0.114,18.018,0.099,0.909,0.150986754,,
15538,296.33463,-14.71868,18.859,0.087,17.967,0.09,0.892,0.125175876,,
15540,296.15736,-14.90014,19.058,0.128,17.657,0.073,1.401,0.147353317,,
15541,296.33219,-14.73866,18.848,0.086,18.08,0.099,0.768,0.131137333,,
15542,296.11371,-14.84983,18.356,0.072,17.654,0.073,0.702,0.102532922,,
15547,296.33925,-14.85093,19.306,0.126,18.585,0.152,0.721,0.197433533,,
15548,296.34099,-14.77139,18.641,0.073,18.204,0.11,0.437,0.132018938,,
15550,296.07488,-14.73211,18.747,0.111,18.557,0.221,0.19,0.247309523,,
15551,296.2857,-14.84431,18.301,0.067,17.526,0.065,0.775,0.093348808,,
15553,296.05055,-14.68771,18.646,0.094,17.724,0.068,0.922,0.11601724,,
15555,296.27224,-14.83723,19.657,0.209,18.565,0.158,1.092,0.262001908,,
15556,296.35787,-14.74183,19.004,0.098,17.795,0.078,1.209,0.125251746,,
15557,296.32918,-14.87107,18.917,0.091,18.13,0.103,0.787,0.137440896,,
15558,296.37983,-14.73766,19.066,0.103,18.263,0.116,0.803,0.155128979,,
15559,296.3349,-14.8335,18.777,0.081,18.112,0.101,0.665,0.129468143,,
15561,296.38904,-14.86311,18.401,0.06,17.926,0.086,0.475,0.104861814,,
15562,296.25739,-14.86135,18.793,0.102,17.917,0.091,0.876,0.136693087,,
15564,296.15205,-14.82169,18.246,0.065,17.383,0.058,0.863,0.087114867,,
15565,296.19936,-14.72212,18.717,0.091,18.089,0.093,0.628,0.130115333,,
15566,296.23455,-14.71757,17.895,0.046,17.976,0.085,-0.081,0.096648849,,
15568,296.41812,-14.73906,19.175,0.112,18.404,0.13,0.771,0.171592541,,
15574,296.30104,-14.79316,19.307,0.156,18.647,0.175,0.66,0.234437625,,
15575,296.4011,-14.73599,19.075,0.103,18.155,0.105,0.92,0.147085009,,
15576,296.26129,-14.77226,18.993,0.12,18.163,0.114,0.83,0.165517371,,
15579,296.15964,-14.79063,18.965,0.119,18.199,0.116,0.766,0.166183633,,
15581,296.30475,-14.69052,18.823,0.099,17.905,0.08,0.918,0.127283149,,
15582,296.31307,-14.82265,18.899,0.11,17.922,0.096,0.977,0.146,,
15583,296.2101,-14.69001,18.647,0.086,18.219,0.104,0.428,0.134951843,,
15584,296.06989,-14.81494,18.966,0.135,17.967,0.099,0.999,0.167409677,,
15586,296.2721,-14.75621,18.852,0.107,17.956,0.099,0.896,0.145773797,,
15589,296.3746,-14.72062,19.273,0.151,18.421,0.121,0.852,0.193499354,,
15590,296.12723,-14.80228,19.098,0.133,18.17,0.114,0.928,0.175171345,,
15591,296.18662,-14.82622,19.005,0.123,17.854,0.087,1.151,0.150658554,,
15594,296.26899,-14.75295,18.153,0.06,18.254,0.125,-0.101,0.138654246,,
15598,296.28005,-14.87767,19.1,0.131,18.138,0.109,0.962,0.170417135,,
15601,296.1469,-14.75862,19.013,0.123,18.209,0.117,0.804,0.169758652,,
15603,296.09376,-14.68492,18.546,0.079,17.65,0.064,0.896,0.101671038,,
15606,296.27378,-14.6866,18.789,0.096,18.212,0.103,0.577,0.140801278,,
15608,296.4107,-14.8696,18.503,0.065,17.988,0.091,0.515,0.111830228,,
15609,296.13647,-14.87919,18.907,0.113,18.171,0.113,0.736,0.159806133,,
15612,296.0977,-14.74208,18.744,0.098,17.768,0.08,0.976,0.126506917,,
15617,296.19263,-14.65927,18.668,0.087,17.706,0.067,0.962,0.109808925,,
15618,296.3389,-14.83875,19.095,0.106,17.959,0.089,1.136,0.138408815,,
15620,296.25478,-14.85507,18.759,0.099,17.986,0.096,0.773,0.137902139,,
15621,296.20503,-14.76534,18.766,0.101,17.906,0.09,0.86,0.135281189,,
15622,296.18546,-14.91591,19.071,0.129,18.127,0.109,0.944,0.168884576,,
15623,296.27244,-14.77989,18.522,0.081,17.8,0.084,0.722,0.116691902,,
15624,296.15493,-14.80461,18.941,0.116,18.316,0.129,0.625,0.17348487,,
15628,296.03974,-14.73876,18.252,0.074,18.236,0.124,0.016,0.144402216,,
15630,296.36906,-14.71653,18.391,0.072,17.9,0.077,0.491,0.105418215,,
15633,296.06213,-14.77299,18.735,0.111,18.001,0.107,0.734,0.154175225,,
15634,296.29686,-14.71756,18.707,0.09,17.739,0.069,0.968,0.113406349,,
15635,296.19452,-14.72116,19.014,0.117,17.954,0.083,1.06,0.14345034,,
15637,296.26412,-14.68428,18.873,0.103,17.896,0.079,0.977,0.12980755,,
15639,296.31301,-14.78861,18.659,0.09,18.789,0.214,-0.13,0.232155121,,
15646,296.16681,-14.92997,18.145,0.06,17.797,0.082,0.348,0.101607086,,
15647,296.12593,-14.77762,19.318,0.159,17.84,0.086,1.478,0.180767807,,
15649,296.33298,-14.84678,18.798,0.083,17.919,0.086,0.879,0.119519873,,
15652,296.10707,-14.85469,18.688,0.094,17.853,0.086,0.835,0.127404866,,
15654,296.11399,-14.88686,19.687,0.217,18.062,0.103,1.625,0.24020408,,
15655,296.1761,-14.9367,18.775,0.101,18.021,0.1,0.754,0.142130222,,
15662,296.19797,-14.85875,18.978,0.12,17.92,0.092,1.058,0.151208465,,
15663,296.36376,-14.73205,18.623,0.072,17.769,0.076,0.854,0.104690019,,
15665,296.18883,-14.81331,19.061,0.129,17.97,0.096,1.091,0.160801119,,
15668,296.04096,-14.73212,18.795,0.116,17.606,0.076,1.189,0.138679487,,
15669,296.0599,-14.75081,19.05,0.143,18.311,0.142,0.739,0.201526673,,
15670,296.21576,-14.79839,19.475,0.185,17.878,0.089,1.597,0.20529491,,
15673,296.30659,-14.80991,18.552,0.083,17.831,0.089,0.721,0.121696343,,
15675,296.11468,-14.89894,18.752,0.099,17.964,0.094,0.788,0.136517398,,
15677,296.36016,-14.7467,18.913,0.091,17.814,0.079,1.099,0.120507261,,
15678,296.29751,-14.81248,19.523,0.186,18.617,0.167,0.906,0.249969998,,
15680,296.39614,-14.71035,19.118,0.132,18.317,0.11,0.801,0.171825493,,
15681,296.14429,-14.9614,18.297,0.067,17.999,0.106,0.298,0.125399362,,
15683,296.1406,-14.7929,18.767,0.101,18.046,0.102,0.721,0.143544418,,
15685,296.10025,-14.79179,18.254,0.065,17.785,0.081,0.469,0.103855669,,
15686,296.18695,-14.90909,18.619,0.089,17.798,0.082,0.821,0.121016528,,
15687,296.23965,-14.69643,18.903,0.106,18.061,0.091,0.842,0.139703257,,
15688,296.24536,-14.82814,18.942,0.116,18.003,0.098,0.939,0.151855194,,
15691,296.34523,-14.77437,18.435,0.061,17.76,0.075,0.675,0.096674712,,
15692,296.31491,-14.75148,18.838,0.105,18.016,0.157,0.822,0.18887562,,
15693,296.26268,-14.90753,18.003,0.053,18.211,0.117,-0.208,0.128444541,,
15696,296.19086,-14.85595,18.951,0.117,17.979,0.097,0.972,0.151980262,,
15697,296.05503,-14.6894,18.667,0.096,17.729,0.068,0.938,0.117643529,,
15699,296.27717,-14.88957,18.778,0.1,17.843,0.085,0.935,0.131244047,,
15702,296.34655,-14.77273,18.548,0.067,17.734,0.073,0.814,0.099085821,,
15705,296.1602,-14.89331,19.128,0.136,18.209,0.117,0.919,0.179401784,,
15706,296.17922,-14.80048,18.364,0.072,18.106,0.107,0.258,0.128968989,,
15707,296.22936,-14.65817,18.92,0.108,17.772,0.071,1.148,0.129247824,,
15709,296.2848,-14.81599,19.059,0.127,18.512,0.153,0.547,0.198841646,,
15712,296.28,-14.65615,18.942,0.109,18.147,0.098,0.795,0.146577624,,
15714,296.23367,-14.71168,19.099,0.126,18.094,0.094,1.005,0.157200509,,
15715,296.33274,-14.78806,18.754,0.08,17.998,0.092,0.756,0.121918005,,
15718,296.29382,-14.84686,18.8,0.101,18.138,0.109,0.662,0.148600135,,
15719,296.15562,-14.73281,18.617,0.088,17.858,0.087,0.759,0.123745707,,
15721,296.10296,-14.92401,18.885,0.112,18.292,0.131,0.593,0.172351385,,
15722,296.17653,-14.95952,19.104,0.13,18.119,0.117,0.985,0.174897113,,
15723,296.04674,-14.71175,18.941,0.121,18.259,0.107,0.682,0.161523992,,
15725,296.26876,-14.92678,18.572,0.084,17.465,0.062,1.107,0.104403065,,
15727,296.23202,-14.75515,19.216,0.148,18.401,0.139,0.815,0.203039405,,
15730,296.37634,-14.83159,19.059,0.102,18.146,0.104,0.913,0.145670862,,
15734,296.24005,-14.89269,19.385,0.168,18.558,0.157,0.827,0.229941297,,
15735,296.17667,-14.7719,19.231,0.148,18.433,0.142,0.798,0.205104851,,
15741,296.28713,-14.65162,18.271,0.062,17.898,0.079,0.373,0.100424101,,
15742,296.38717,-14.73962,18.62,0.071,17.709,0.072,0.911,0.101118742,,
15744,296.2965,-14.67773,19.03,0.118,18.061,0.091,0.969,0.149013422,,
15745,296.35421,-14.79821,18.688,0.075,18.124,0.102,0.564,0.126605687,,
15747,296.08033,-14.85638,19.181,0.161,18.124,0.106,1.057,0.192761511,,
15749,296.35903,-14.82688,18.994,0.097,18.242,0.113,0.752,0.148922799,,
15750,296.17543,-14.88463,18.69,0.094,17.877,0.088,0.813,0.128763349,,
15751,296.25189,-14.72399,18.96,0.117,18.103,0.111,0.857,0.161276161,,
15758,296.26342,-14.7879,19.129,0.136,18.221,0.119,0.908,0.180712479,,
15760,296.09796,-14.85838,18.76,0.1,17.84,0.085,0.92,0.131244047,,
15763,296.17572,-14.70383,18.967,0.112,18.016,0.087,0.951,0.141820309,,
15766,296.19925,-14.78454,19.12,0.136,18.253,0.122,0.867,0.182701943,,
15768,296.20575,-14.74307,19.108,0.133,18.215,0.117,0.893,0.177138364,,
15769,296.16949,-14.76508,19.262,0.151,17.906,0.091,1.356,0.176300879,,
15770,296.33713,-14.72833,18.292,0.055,17.679,0.07,0.613,0.089022469,,
15773,296.21602,-14.85242,19.098,0.133,17.484,0.063,1.614,0.147166572,,
15774,296.07384,-14.86763,18.89,0.126,18.144,0.106,0.746,0.16465722,,
15780,296.15941,-14.68492,19.288,0.147,18.052,0.09,1.236,0.172362989,,
15781,296.06001,-14.75615,18.703,0.107,18.79,0.207,-0.087,0.233019313,,
15786,296.30699,-14.93354,18.654,0.09,18.077,0.105,0.577,0.138293167,,
15789,296.26372,-14.84778,19.155,0.138,18.155,0.111,1,0.177101666,,
15792,296.14645,-14.93129,18.724,0.096,17.629,0.072,1.095,0.12,,
15794,296.14351,-14.90501,19.515,0.187,18,0.098,1.515,0.211123187,,
15795,296.27055,-14.84915,18.751,0.098,18.571,0.158,0.18,0.185924716,,
15803,296.07103,-14.87564,19.023,0.141,17.79,0.079,1.233,0.161623018,,
15805,296.37799,-14.75916,18.847,0.086,18.16,0.106,0.687,0.136499084,,
15806,296.32891,-14.85899,18.759,0.08,18.125,0.103,0.634,0.130418557,,
15807,296.11096,-14.7769,19.06,0.128,18.192,0.116,0.868,0.172742583,,
15808,296.1724,-14.947,18.778,0.1,17.903,0.098,0.875,0.140014285,,
15809,296.27928,-14.7534,19.207,0.143,18.054,0.109,1.153,0.17980545,,
15810,296.23931,-14.82053,19.557,0.195,18.76,0.185,0.797,0.268793601,,
15811,296.26479,-14.8578,18.458,0.077,17.965,0.094,0.493,0.121511316,,
15813,296.3996,-14.73722,19.277,0.122,18.128,0.103,1.149,0.159665275,,
15814,296.29321,-14.72802,18.647,0.09,17.804,0.098,0.843,0.133056379,,
15820,296.18098,-14.68634,19.202,0.137,18.425,0.124,0.777,0.184783657,,
15821,296.38157,-14.78013,18.57,0.068,17.981,0.091,0.589,0.113600176,,
15822,296.26532,-14.83761,19.099,0.131,18.029,0.1,1.07,0.164805946,,
15824,296.16949,-14.75524,18.789,0.102,18.064,0.104,0.725,0.145670862,,
15829,296.18196,-14.88051,19.069,0.13,17.947,0.094,1.122,0.160424437,,
15834,296.13299,-14.81333,18.851,0.108,18.023,0.1,0.828,0.147186956,,
15835,296.17144,-14.88281,19.135,0.137,18.318,0.128,0.817,0.187491333,,
15840,296.29074,-14.71939,19.287,0.146,18.12,0.096,1.167,0.174734084,,
15843,296.26726,-14.84933,18.987,0.119,18.066,0.103,0.921,0.157384879,,
15844,296.06837,-14.82821,18.36,0.081,18.421,0.138,-0.061,0.160015624,,
15846,296.16364,-14.73612,19.483,0.181,18.25,0.122,1.233,0.218277347,,
15849,296.28256,-14.90023,18.71,0.094,18.522,0.152,0.188,0.178717654,,
15852,296.2029,-14.68672,19.047,0.12,18.351,0.116,0.696,0.166901168,,
15853,296.31728,-14.80663,18.769,0.081,18.189,0.109,0.58,0.135801325,,
15854,296.36049,-14.84176,18.697,0.076,17.897,0.084,0.8,0.113278418,,
15856,296.13836,-14.88369,18.733,0.098,17.874,0.088,0.859,0.131711807,,
15857,296.24355,-14.88474,19.402,0.17,18.948,0.218,0.454,0.27644891,,
15859,296.11422,-14.72644,18.683,0.094,17.771,0.082,0.912,0.124739729,,
15861,296.33572,-14.83174,19.156,0.111,18.186,0.108,0.97,0.154870914,,
15863,296.21778,-14.7799,19.071,0.131,18.328,0.131,0.743,0.185261977,,
15864,296.36726,-14.81343,18.807,0.083,17.932,0.087,0.875,0.120241424,,
15865,296.258,-14.9144,18.908,0.112,18.128,0.109,0.78,0.156284996,,
15866,296.28425,-14.83607,19.089,0.13,18.316,0.128,0.773,0.182439031,,
15870,296.28953,-14.93002,19.048,0.125,18.131,0.11,0.917,0.166508258,,
15877,296.2732,-14.7723,19.186,0.141,18.392,0.138,0.794,0.197294197,,
15879,296.23724,-14.8509,19.045,0.127,17.919,0.091,1.126,0.156236999,,
15881,296.36748,-14.70562,19.042,0.124,18.022,0.086,1.02,0.150903943,,
15882,296.2684,-14.84249,19.139,0.136,18.024,0.099,1.115,0.168217122,,
15887,296.15386,-14.94809,18.083,0.056,17.408,0.065,0.675,0.08579627,,
15889,296.25659,-14.89554,18.818,0.104,17.598,0.069,1.22,0.124807852,,
15890,296.07703,-14.7775,18.731,0.11,17.87,0.099,0.861,0.147989865,,
15891,296.22141,-14.94048,18.469,0.078,17.689,0.075,0.78,0.108208133,,
15892,296.19993,-14.72169,18.748,0.093,17.985,0.085,0.763,0.125992063,,
15894,296.36725,-14.8669,18.828,0.085,18.059,0.097,0.769,0.128972865,,
15895,296.207,-14.68109,18.99,0.114,18.258,0.107,0.732,0.156348969,,
15897,296.37539,-14.8494,18.772,0.081,17.978,0.09,0.794,0.121082616,,
15899,296.29584,-14.76491,18.895,0.11,18.212,0.131,0.683,0.17105847,,
15902,296.22047,-14.84776,18.838,0.107,18.166,0.113,0.672,0.155621335,,
15903,296.41628,-14.81886,19.155,0.111,18.197,0.109,0.958,0.15556992,,
15904,296.29708,-14.74916,18.581,0.085,17.558,0.077,1.023,0.114690889,,
15912,296.1414,-14.88693,18.263,0.066,17.877,0.088,0.386,0.11,,
15914,296.24144,-14.92455,19.123,0.134,17.929,0.092,1.194,0.162542302,,
15916,296.20374,-14.76771,18.975,0.12,18.179,0.114,0.796,0.165517371,,
15917,296.28456,-14.7999,19.41,0.17,18.488,0.151,0.922,0.227378539,,
15918,296.27503,-14.75223,18.947,0.115,18.309,0.132,0.638,0.175068558,,
15919,296.1687,-14.67385,18.689,0.089,17.984,0.085,0.705,0.123069086,,
15923,296.35269,-14.83593,18.917,0.091,17.996,0.092,0.921,0.129402473,,
15925,296.08398,-14.92967,18.5,0.091,17.737,0.075,0.763,0.117923704,,
15927,296.33154,-14.83681,19.247,0.12,18.539,0.146,0.708,0.188986772,,
15928,296.26931,-14.82307,19.045,0.126,18.446,0.142,0.599,0.18984204,,
15931,296.18342,-14.94108,18.461,0.077,17.912,0.1,0.549,0.126210142,,
15933,296.11286,-14.78183,18.998,0.122,18.123,0.109,0.875,0.163600122,,
15934,296.31221,-14.75813,19.194,0.141,18.599,0.208,0.595,0.251286689,,
15940,296.15784,-14.74495,18.745,0.098,17.711,0.077,1.034,0.124631457,,
15941,296.19432,-14.74952,18.709,0.095,18.282,0.125,0.427,0.157003185,,
15945,296.36736,-14.65302,18.886,0.109,18.255,0.105,0.631,0.151347283,,
15947,296.11397,-14.86297,18.682,0.094,17.748,0.079,0.934,0.122788436,,
15948,296.20993,-14.82221,18.985,0.122,18.275,0.124,0.71,0.173954017,,
15957,296.24839,-14.68275,18.812,0.098,17.908,0.08,0.904,0.126506917,,
15958,296.20509,-14.75861,19.414,0.173,18.569,0.158,0.845,0.234292552,,
15959,296.2314,-14.85902,18.798,0.103,17.817,0.084,0.981,0.132909744,,
15960,296.25518,-14.74413,18.869,0.108,18.177,0.117,0.692,0.159226254,,
15963,296.21939,-14.70043,19.207,0.137,18.087,0.093,1.12,0.165583816,,
15965,296.31023,-14.68499,18.919,0.107,17.891,0.079,1.028,0.133003759,,
15966,296.18384,-14.81035,19.145,0.139,18.062,0.104,1.083,0.173600115,,
15968,296.24338,-14.73371,19.342,0.161,17.857,0.088,1.485,0.183480244,,
15970,296.3626,-14.78643,19.105,0.106,18.419,0.132,0.686,0.169292646,,
15971,296.18484,-14.7049,19.547,0.182,18.528,0.135,1.019,0.226603177,,
15974,296.20113,-14.85162,18.882,0.111,17.816,0.084,1.066,0.139201293,,
15975,296.07313,-14.70081,18.67,0.096,17.653,0.064,1.017,0.115377641,,
15978,296.34494,-14.90079,19.149,0.111,17.929,0.087,1.22,0.141031911,,
15983,296.22252,-14.86472,19.231,0.148,18.236,0.119,0.995,0.189907872,,
15986,296.25123,-14.69881,18.957,0.111,17.909,0.08,1.048,0.136824705,,
15987,296.14098,-14.86266,19.13,0.137,18.046,0.102,1.084,0.170801054,,
15988,296.12175,-14.84572,18.935,0.116,17.818,0.084,1.117,0.14322011,,
15989,296.39941,-14.91555,18.725,0.078,17.807,0.078,0.918,0.110308658,,
15990,296.28678,-14.76091,18.86,0.107,18.12,0.119,0.74,0.160031247,,
15992,296.0973,-14.82635,18.715,0.096,17.66,0.075,1.055,0.121823643,,
15994,296.39236,-14.89016,18.732,0.078,17.719,0.072,1.013,0.106150836,,
15995,296.19641,-14.7646,19.486,0.182,18.55,0.157,0.936,0.240360146,,
15996,296.10298,-14.95452,18.64,0.088,17.97,0.104,0.67,0.136235091,,
15999,296.19742,-14.86942,19.099,0.133,17.928,0.093,1.171,0.162289864,,
16001,296.22528,-14.78937,19.478,0.184,18.622,0.167,0.856,0.248485412,,
16004,296.02611,-14.68569,18.958,0.122,18.123,0.095,0.835,0.154625354,,
16005,296.31338,-14.8102,19.13,0.134,17.746,0.084,1.384,0.158151826,,
16006,296.27638,-14.8966,18.796,0.102,18.047,0.102,0.749,0.144249783,,
16007,296.14438,-14.76449,19.063,0.128,17.77,0.08,1.293,0.150943698,,
16010,296.18973,-14.81515,19.056,0.129,18.226,0.119,0.83,0.175504986,,
16013,296.39644,-14.63414,19.255,0.148,18.583,0.138,0.672,0.202356122,,
16015,296.25978,-14.74203,19.396,0.168,17.856,0.089,1.54,0.190118384,,
16016,296.15841,-14.83522,19.336,0.162,18.031,0.1,1.305,0.19037857,,
16017,296.30389,-14.85425,18.49,0.078,18.464,0.144,0.026,0.163768129,,
16021,296.1891,-14.78996,19.355,0.165,18.131,0.109,1.224,0.19775237,,
16023,296.30444,-14.65991,18.093,0.054,17.756,0.07,0.337,0.088408144,,
16024,296.11306,-14.90642,18.731,0.097,17.854,0.086,0.877,0.1296341,,
16025,296.18588,-14.93276,18.771,0.1,17.684,0.074,1.087,0.124402572,,
16027,296.14938,-14.91771,18.886,0.111,18.305,0.127,0.581,0.168671278,,
16030,296.29538,-14.83155,19.105,0.131,17.844,0.085,1.261,0.156160174,,
16033,296.21726,-14.83289,19.158,0.142,18.326,0.13,0.832,0.192520129,,
16035,296.36581,-14.88561,18.72,0.077,17.734,0.073,0.986,0.106103723,,
16036,296.26477,-14.70799,19.103,0.126,18.237,0.106,0.866,0.16465722,,
16037,296.28323,-14.74469,19.112,0.132,17.903,0.098,1.209,0.164401946,,
16038,296.13659,-14.78476,19.121,0.135,17.814,0.083,1.307,0.158473973,,
16040,296.30059,-14.81008,19.033,0.124,18.252,0.125,0.781,0.176071008,,
16041,296.18506,-14.7453,18.979,0.119,17.741,0.078,1.238,0.142284925,,
16042,296.2769,-14.64944,18.856,0.102,18.129,0.096,0.727,0.14007141,,
16043,296.19802,-14.9504,19.261,0.15,18.432,0.153,0.829,0.214263856,,
16044,296.11272,-14.80806,18.815,0.105,17.923,0.092,0.892,0.139603009,,
16045,296.11234,-14.69733,18.914,0.107,17.83,0.075,1.084,0.130667517,,
16048,296.40469,-14.72756,18.605,0.07,18.008,0.093,0.597,0.116400172,,
16049,296.24329,-14.73628,19.275,0.152,18.199,0.118,1.076,0.192426609,,
