ID,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
12425,296.16262,-14.77505,17.33,0.07,18.541,0.083,1.211,0.108577162
12426,296.24895,-14.7891,17.36,0.1,18.494,0.079,1.134,0.127440182
12427,296.18456,-14.85305,17.71,0.12,17.707,0.042,-0.003,0.127137721
12428,296.10744,-14.7262,17.66,0.07,19.134,0.136,1.474,0.15295751
12430,296.39173,-14.82714,17.43,0.04,18.522,0.066,1.092,0.077175126
12434,296.3013,-14.81809,17.53,0.05,18.448,0.076,0.918,0.090972523
12437,296.30557,-14.85462,17.49,0.06,18.609,0.086,1.119,0.104861814
12439,296.26478,-14.78783,17.37,0.05,19.257,0.151,1.887,0.159062881
12440,296.31289,-14.76595,17.45,0.07,18.57,0.084,1.12,0.109343495
12442,296.24796,-14.73211,17.54,0.07,18.732,0.097,1.192,0.119620232
12443,296.30577,-14.93015,17.71,0.07,18.855,0.106,1.145,0.127027556
12444,296.26622,-14.86919,17.57,0.05,18.758,0.098,1.188,0.11001818
12446,296.12816,-14.86809,17.48,0.05,18.587,0.087,1.107,0.100344407
12447,296.21622,-14.76876,17.69,0.07,18.957,0.119,1.267,0.13806158
12448,296.3445,-14.63141,17.52,0.09,18.447,0.075,0.927,0.117153745
12449,296.22163,-14.74641,17.46,0.05,17.858,0.048,0.398,0.069310894
12454,296.17297,-14.89033,17.52,0.07,18.613,0.089,1.093,0.113229855
12456,296.34815,-14.78365,17.49,0.07,18.55,0.067,1.06,0.096896852
12457,296.24655,-14.90635,17.49,0.07,18.911,0.113,1.421,0.132924791
12458,296.19719,-14.75398,17.53,0.06,19.097,0.132,1.567,0.144996552
12460,296.26385,-14.78922,17.26,0.04,18.415,0.075,1.155,0.085
12462,296.18403,-14.88195,16.45,0.04,17.117,0.026,0.667,0.047707442
12463,296.11581,-14.81207,17.73,0.07,18.876,0.11,1.146,0.130384048
12464,296.2428,-14.84561,17.3,0.04,19.039,0.127,1.739,0.133150291
12465,296.13998,-14.74374,17.58,0.04,19.025,0.124,1.445,0.13029198
12466,296.11906,-14.6788,17.59,0.06,18.531,0.078,0.941,0.098407317
12467,296.23414,-14.83451,17.26,0.08,18.501,0.081,1.241,0.113846388
12469,296.19988,-14.79705,17.27,0.1,18.735,0.098,1.465,0.140014285
12472,296.29889,-14.93393,17.32,0.06,18.437,0.075,1.117,0.096046864
12473,296.12036,-14.71209,17.51,0.06,18.662,0.087,1.152,0.10568349
12474,296.13985,-14.6748,17.6,0.07,18.58,0.081,0.98,0.10705606
12477,296.15091,-14.85149,17.5,0.07,18.801,0.104,1.301,0.125363472
12479,296.2025,-14.81539,17.43,0.06,18.268,0.067,0.838,0.089938868
12482,296.10259,-14.82903,17.73,0.06,19.523,0.189,1.793,0.198295234
12484,296.18278,-14.87169,17.8,0.07,18.964,0.119,1.164,0.13806158
12487,296.20195,-14.84623,17.51,0.07,18.717,0.097,1.207,0.119620232
12493,296.27963,-14.76119,17.57,0.05,18.427,0.075,0.857,0.090138782
12495,296.29702,-14.80109,17.46,0.03,18.717,0.096,1.257,0.100578328
12497,296.14902,-14.78529,17.4,0.05,18.501,0.08,1.101,0.094339811
12498,296.40854,-14.87658,17.25,0.06,18.425,0.061,1.175,0.085562842
12504,296.11996,-14.8206,17.55,0.05,18.978,0.12,1.428,0.13
12506,296.19453,-14.8146,17.61,0.08,18.722,0.097,1.112,0.125733846
12507,296.38161,-14.62911,17.39,0.08,18.554,0.082,1.164,0.114560028
12508,296.26253,-14.79218,17.38,0.05,18.852,0.108,1.472,0.119012604
12511,296.18694,-14.80266,17.51,0.06,18.694,0.095,1.184,0.112361025
12514,296.1694,-14.92207,17.46,0.04,18.708,0.095,1.248,0.103077641
12515,296.30961,-14.76787,17.36,0.05,18.549,0.083,1.189,0.096896852
12516,296.09785,-14.79045,17.49,0.1,18.589,0.087,1.099,0.132548104
12517,296.29608,-14.69536,17.44,0.08,18.641,0.085,1.201,0.116726175
12520,296.14132,-14.82079,17.35,0.07,18.599,0.087,1.249,0.111664677
12524,296.13681,-14.88521,17.57,0.06,18.638,0.09,1.068,0.108166538
12526,296.20168,-14.76321,17.51,0.08,18.704,0.095,1.194,0.124197423
12528,296.29601,-14.91718,17.36,0.04,18.198,0.061,0.838,0.072945185
12529,296.19201,-14.75515,17.58,0.06,18.879,0.11,1.299,0.125299641
12532,296.06647,-14.78233,17.71,0.06,18.726,0.11,1.016,0.125299641
12535,296.14446,-14.8435,17.38,0.06,18.706,0.096,1.326,0.113207774
12536,296.33661,-14.69642,17.55,0.08,18.726,0.096,1.176,0.124963995
12539,296.37291,-14.6697,17.66,0.08,18.729,0.095,1.069,0.124197423
12540,296.3934,-14.8733,17.52,0.06,18.532,0.066,1.012,0.089196412
12541,296.1276,-14.85163,17.62,0.05,18.8,0.104,1.18,0.115394974
12546,296.20841,-14.74131,17.66,0.09,17.64,0.04,-0.02,0.098488578
12548,296.15623,-14.82625,17.75,0.06,18.72,0.097,0.97,0.114057003
12549,296.17797,-14.81397,17.39,0.04,18.855,0.109,1.465,0.116107709
12550,296.29361,-14.92088,17.83,0.06,18.793,0.101,0.963,0.117477657
12552,296.17955,-14.84974,16.94,0.06,17.853,0.047,0.913,0.076216796
12553,296.06817,-14.91792,17.83,0.07,18.836,0.12,1.006,0.13892444
12554,296.32098,-14.79876,17.31,0.05,18.643,0.073,1.333,0.088481637
12555,296.34468,-14.70547,17.47,0.06,18.792,0.101,1.322,0.117477657
12558,296.29834,-14.85911,17.46,0.05,18.824,0.103,1.364,0.114494541
12559,296.15843,-14.78726,17.38,0.08,17.81,0.046,0.43,0.092282176
12561,296.2077,-14.81165,17.34,0.05,18.711,0.097,1.371,0.109128365
12562,296.26845,-14.68865,17.44,0.06,18.446,0.072,1.006,0.093722996
12565,296.22047,-14.80734,17.28,0.08,18.538,0.084,1.258,0.116
12567,296.35564,-14.82703,17.47,0.04,18.666,0.074,1.196,0.084118963
12568,296.40048,-14.91255,17.51,0.06,17.898,0.04,0.388,0.072111026
12569,296.1846,-14.83022,17.56,0.07,18.524,0.082,0.964,0.107814656
12570,296.18118,-14.81015,17.19,0.05,18.646,0.091,1.456,0.103831594
12572,296.39345,-14.87053,17.74,0.06,18.831,0.085,1.091,0.10404326
12574,296.08935,-14.95046,17.7,0.06,18.215,0.061,0.515,0.085562842
12575,296.214,-14.75043,17.68,0.11,18.293,0.068,0.613,0.129321305
12578,296.2531,-14.822,17.5,0.06,18.72,0.097,1.22,0.114057003
12581,296.21577,-14.82965,17.47,0.05,18.757,0.101,1.287,0.112698713
12585,296.20835,-14.73945,18.38,0.24,16.978,0.024,-1.402,0.241197015
12586,296.33204,-14.91598,17.34,0.04,18.601,0.071,1.261,0.081492331
12587,296.37638,-14.7252,17.34,0.06,18.609,0.071,1.269,0.092956979
12589,296.21159,-14.78562,17.28,0.1,18.61,0.089,1.33,0.133869339
12591,296.0692,-14.94895,17.93,0.09,19.542,0.183,1.612,0.203933813
12593,296.3608,-14.81658,17.35,0.07,17.528,0.03,0.178,0.076157731
12601,296.31379,-14.84165,17.32,0.06,18.528,0.08,1.208,0.1
12604,296.08769,-14.80839,17.46,0.07,18.766,0.114,1.306,0.133775932
12607,296.32766,-14.75912,17.54,0.05,18.547,0.068,1.007,0.084403791
12608,296.38226,-14.77869,18.01,0.08,19.257,0.12,1.247,0.144222051
12611,296.25769,-14.64308,17.73,0.1,18.818,0.098,1.088,0.140014285
12613,296.19179,-14.83812,17.46,0.04,18.703,0.096,1.243,0.104
12614,296.42718,-14.81477,17.45,0.12,18.683,0.075,1.233,0.141509717
12616,296.16987,-14.88736,17.45,0.06,18.653,0.092,1.203,0.109836242
12617,296.28308,-14.74582,17.54,0.07,18.577,0.084,1.037,0.109343495
12618,296.23019,-14.78254,17.38,0.05,18.735,0.098,1.355,0.11001818
12620,296.28283,-14.83449,17.56,0.06,18.843,0.106,1.283,0.12180312
12621,296.25268,-14.94844,17.36,0.06,18.459,0.076,1.099,0.096829747
12623,296.23955,-14.85413,17.57,0.05,18.546,0.083,0.976,0.096896852
12624,296.15148,-14.82635,17.37,0.07,18.936,0.116,1.566,0.135484316
12626,296.20035,-14.8153,17.61,0.07,18.804,0.105,1.194,0.126194295
12630,296.349,-14.88598,17.49,0.07,18.587,0.07,1.097,0.098994949
12634,296.40719,-14.80625,17.52,0.06,18.662,0.074,1.142,0.095268043
12636,296.34471,-14.8256,17.54,0.08,19.016,0.099,1.476,0.127283149
12638,296.42419,-14.90192,17.68,0.08,18.784,0.082,1.104,0.114560028
12640,296.24911,-14.92671,17.94,0.08,18.202,0.062,0.262,0.101212647
12642,296.32327,-14.87197,17.26,0.06,18.583,0.07,1.323,0.092195445
12644,296.26508,-14.6744,17.42,0.07,18.561,0.079,1.141,0.105550936
12645,296.11647,-14.7242,17.49,0.04,18.697,0.09,1.207,0.098488578
12646,296.34477,-14.77867,17.36,0.06,18.542,0.067,1.182,0.089938868
12647,296.13988,-14.79407,17.8,0.07,18.806,0.104,1.006,0.125363472
12649,296.30482,-14.92959,17.45,0.05,18.562,0.083,1.112,0.096896852
12653,296.19653,-14.80546,17.45,0.07,18.289,0.068,0.839,0.097590983
12656,296.244,-14.76371,17.71,0.07,19.06,0.127,1.35,0.145013792
12659,296.25767,-14.81838,17.47,0.06,19.106,0.133,1.636,0.145907505
12660,296.40115,-14.70107,17.27,0.07,18.68,0.091,1.41,0.114808536
12661,296.27321,-14.74668,17.43,0.07,18.492,0.079,1.062,0.105550936
12663,296.18936,-14.79089,17.54,0.05,19.107,0.134,1.567,0.143024473
12664,296.25522,-14.72092,17.38,0.06,18.932,0.109,1.552,0.124422667
12665,296.17655,-14.9116,17.62,0.06,18.163,0.061,0.543,0.085562842
12668,296.22575,-14.64521,17.2,0.12,18.45,0.072,1.25,0.139942845
12671,296.26826,-14.91558,17.6,0.03,17.831,0.046,0.231,0.054918121
12673,296.23822,-14.73247,17.89,0.06,18.637,0.089,0.747,0.107335921
12675,296.22224,-14.77941,17.52,0.04,18.546,0.084,1.026,0.093037627
12677,296.22129,-14.81411,17.29,0.06,18.407,0.075,1.117,0.096046864
12680,296.36138,-14.75672,17.59,0.07,18.376,0.058,0.786,0.090906545
12683,296.1702,-14.82745,17.4,0.04,18.757,0.1,1.357,0.107703296
12684,296.34746,-14.77178,17.4,0.05,17.696,0.034,0.296,0.060464866
12688,296.30687,-14.6588,17.58,0.07,18.644,0.085,1.064,0.110113578
12689,296.13122,-14.84054,17.56,0.05,19.013,0.124,1.453,0.133701159
12691,296.37997,-14.78479,17.64,0.07,18.722,0.077,1.082,0.104062481
12693,296.24868,-14.67197,17.53,0.05,18.319,0.065,0.789,0.082006097
12694,296.14933,-14.71526,17.55,0.05,18.633,0.085,1.083,0.098615415
12697,296.16048,-14.766,17.44,0.07,18.894,0.111,1.454,0.131228808
12699,296.22833,-14.77305,17.61,0.08,18.873,0.11,1.263,0.136014705
12701,296.1847,-14.90975,17.6,0.06,19.02,0.124,1.42,0.137753403
12705,296.31301,-14.72666,17.61,0.06,18.842,0.105,1.232,0.120933866
12706,296.24407,-14.73041,17.38,0.07,18.409,0.074,1.029,0.101862653
12707,296.31715,-14.66596,17.78,0.08,18.735,0.091,0.955,0.121165177
12708,296.32377,-14.66807,17.69,0.07,18.684,0.088,0.994,0.112445542
12714,296.17338,-14.81912,17.52,0.06,19.161,0.14,1.641,0.152315462
12717,296.19318,-14.88012,17.44,0.07,18.801,0.103,1.361,0.124535136
12719,296.18924,-14.67687,17.53,0.08,18.65,0.086,1.12,0.117456375
12720,296.30011,-14.66586,17.98,0.09,19.373,0.157,1.393,0.180966848
12722,296.24554,-14.78824,17.49,0.09,18.833,0.105,1.343,0.138293167
12723,296.1199,-14.84529,17.36,0.05,18.403,0.074,1.043,0.089308454
12726,296.2489,-14.86347,17.4,0.08,18.289,0.067,0.889,0.104350371
12728,296.26767,-14.86676,17.47,0.06,18.74,0.097,1.27,0.114057003
12729,296.29967,-14.74992,17.49,0.04,18.563,0.083,1.073,0.092135769
12730,296.42592,-14.88473,17.53,0.09,18.197,0.051,0.667,0.103445638
12731,296.11922,-14.94262,17.66,0.06,18.217,0.063,0.557,0.087
12734,296.31339,-14.85893,17.5,0.04,18.543,0.082,1.043,0.091235958
12736,296.27949,-14.93224,17.67,0.06,18.726,0.096,1.056,0.113207774
12739,296.38175,-14.87235,17.42,0.06,18.606,0.07,1.186,0.092195445
12740,296.27768,-14.76928,17.62,0.08,18.587,0.085,0.967,0.116726175
12742,296.12364,-14.80597,17.45,0.06,18.698,0.095,1.248,0.112361025
12744,296.28909,-14.74466,17.33,0.05,18.499,0.079,1.169,0.093493315
12745,296.28414,-14.83194,17.68,0.07,19.021,0.123,1.341,0.14152385
12746,296.20468,-14.71367,17.61,0.06,18.631,0.085,1.021,0.10404326
12748,296.12946,-14.86627,17.61,0.07,18.293,0.068,0.683,0.097590983
12749,296.27429,-14.91005,17.43,0.06,18.758,0.098,1.328,0.114908659
12750,296.30244,-14.78043,17.73,0.06,18.978,0.119,1.248,0.133270402
12752,296.17861,-14.82511,17.41,0.05,18.555,0.085,1.145,0.098615415
12754,296.39586,-14.87905,17.62,0.08,18.329,0.056,0.709,0.097652445
12756,296.16972,-14.79237,17.57,0.04,18.601,0.088,1.031,0.096664368
12759,296.15506,-14.7854,17.6,0.05,18.717,0.096,1.117,0.108240473
12761,296.19533,-14.76453,17.24,0.06,18.773,0.101,1.533,0.117477657
12762,296.39195,-14.78779,17.74,0.1,18.819,0.084,1.079,0.130598622
12763,296.21918,-14.84458,17.51,0.08,18.437,0.077,0.927,0.11103603
12764,296.40427,-14.78911,17.46,0.06,18.668,0.074,1.208,0.095268043
12765,296.15077,-14.80374,17.64,0.06,18.752,0.099,1.112,0.115762688
12766,296.28421,-14.8248,17.36,0.05,18.853,0.107,1.493,0.118105885
12767,296.41845,-14.78683,17.73,0.07,18.873,0.088,1.143,0.112445542
12769,296.38029,-14.71695,17.41,0.05,18.655,0.09,1.245,0.102956301
12770,296.20034,-14.84157,17.53,0.04,18.808,0.104,1.278,0.111427106
12774,296.27458,-14.93393,17.51,0.08,18.691,0.093,1.181,0.122674366
12775,296.05855,-14.89491,17.2,0.08,18.326,0.078,1.126,0.111731822
12781,296.19435,-14.70454,17.66,0.07,19.027,0.118,1.367,0.137200583
12783,296.21089,-14.91327,17.39,0.04,18.532,0.082,1.142,0.091235958
12784,296.23613,-14.73292,17.47,0.06,19.015,0.123,1.545,0.136853937
12786,296.29914,-14.7053,17.45,0.06,18.709,0.09,1.259,0.108166538
12787,296.2991,-14.80273,17.33,0.05,18.597,0.086,1.267,0.099478641
12788,296.05903,-14.87135,17.3,0.09,18.758,0.113,1.458,0.144461067
12789,296.38476,-14.78476,17.64,0.08,18.799,0.082,1.159,0.114560028
12792,296.16759,-14.66752,17.67,0.06,18.623,0.084,0.953,0.103227903
12793,296.27331,-14.69218,17.63,0.06,18.396,0.069,0.766,0.091438504
12795,296.09954,-14.94103,17.49,0.07,18.533,0.081,1.043,0.10705606
12799,296.28723,-14.67597,17.46,0.05,18.579,0.081,1.119,0.095189285
12800,296.12869,-14.86663,17.44,0.05,18.607,0.088,1.167,0.101212647
12801,296.38504,-14.75867,17.62,0.09,18.793,0.082,1.173,0.12175385
12803,296.3147,-14.78915,17.73,0.06,19.358,0.162,1.628,0.172754161
12804,296.29076,-14.92091,17.51,0.05,19.403,0.168,1.893,0.175282629
12805,296.32917,-14.72827,17.3,0.05,18.383,0.059,1.083,0.077336925
12809,296.34048,-14.65673,17.85,0.07,18.331,0.068,0.481,0.097590983
12810,296.37932,-14.86444,17.3,0.06,18.475,0.063,1.175,0.087
12813,296.19778,-14.78357,17.53,0.07,18.442,0.077,0.912,0.104062481
12814,296.35192,-14.69595,17.39,0.05,18.131,0.058,0.741,0.076576759
12815,296.30982,-14.74505,17.45,0.05,18.9,0.111,1.45,0.121741529
12817,296.2705,-14.88402,17.37,0.05,18.783,0.101,1.413,0.112698713
12818,296.37972,-14.92355,17.69,0.07,18.806,0.083,1.116,0.108577162
12819,296.10247,-14.8314,17.76,0.06,18.681,0.094,0.921,0.111516815
12821,296.21569,-14.86774,17.54,0.06,18.807,0.104,1.267,0.120066648
12824,296.33142,-14.72661,17.66,0.06,18.554,0.068,0.894,0.090686272
12825,296.23689,-14.83539,17.62,0.06,19.04,0.127,1.42,0.140459959
12826,296.27575,-14.7989,17.54,0.1,18.388,0.073,0.848,0.123810339
12830,296.15533,-14.69738,17.87,0.1,18.653,0.086,0.783,0.131893897
12831,296.34143,-14.82613,17.63,0.06,18.505,0.065,0.875,0.08845903
12834,296.18266,-14.68337,17.71,0.06,18.921,0.108,1.211,0.123547562
12835,296.19707,-14.87663,17.5,0.05,18.394,0.074,0.894,0.089308454
12836,296.22168,-14.8304,17.29,0.05,18.322,0.07,1.032,0.086023253
12840,296.38772,-14.82982,17.12,0.07,17.988,0.043,0.868,0.082152298
12841,296.17418,-14.76773,17.49,0.05,18.891,0.111,1.401,0.121741529
12843,296.38121,-14.79282,17.68,0.05,18.578,0.069,0.898,0.085211502
12846,296.37906,-14.69774,17.54,0.08,18.706,0.093,1.166,0.122674366
12847,296.24654,-14.85637,17.37,0.04,19.036,0.125,1.666,0.131244047
12848,296.14192,-14.83909,17.42,0.07,18.787,0.102,1.367,0.123709337
12850,296.06661,-14.91773,17.3,0.06,17.858,0.053,0.558,0.08005623
12852,296.11325,-14.85171,17.46,0.08,18.494,0.08,1.034,0.113137085
12853,296.25148,-14.64956,17.48,0.05,18.826,0.099,1.346,0.110909873
12854,296.30902,-14.83375,17.37,0.04,18.485,0.078,1.115,0.087658428
12856,296.24358,-14.68581,17.74,0.07,18.836,0.1,1.096,0.122065556
12859,296.20721,-14.8064,17.35,0.05,18.519,0.083,1.169,0.096896852
12863,296.25159,-14.93006,17.47,0.05,18.522,0.081,1.052,0.095189285
12866,296.32359,-14.77583,17.43,0.09,18.722,0.078,1.292,0.119096599
12867,296.3078,-14.77947,17.4,0.05,18.527,0.081,1.127,0.095189285
12868,296.2879,-14.84064,17.59,0.05,18.645,0.089,1.055,0.102083299
12869,296.20426,-14.91184,17.49,0.04,18.639,0.09,1.149,0.098488578
12870,296.30741,-14.8572,17.44,0.07,18.554,0.082,1.114,0.107814656
12872,296.29954,-14.89891,17.63,0.05,18.868,0.107,1.238,0.118105885
12876,296.37076,-14.77602,17.65,0.07,18.255,0.053,0.605,0.087800911
12878,296.32463,-14.87046,17.44,0.07,18.543,0.067,1.103,0.096896852
12879,296.23042,-14.92042,17.53,0.05,18.151,0.06,0.621,0.078102497
12880,296.24756,-14.73612,17.6,0.08,18.649,0.09,1.049,0.120415946
12885,296.22093,-14.81268,17.57,0.11,19.007,0.124,1.437,0.165758861
12886,296.2019,-14.74653,17.44,0.06,18.995,0.122,1.555,0.135955875
12890,296.35951,-14.63709,17.73,0.09,18.593,0.085,0.863,0.123794184
12892,296.07563,-14.7119,16.64,0.04,18.142,0.062,1.502,0.073783467
12900,296.36604,-14.78532,17.44,0.07,18.426,0.061,0.986,0.09284934
12901,296.166,-14.89283,17.65,0.05,19.052,0.128,1.402,0.137419067
12906,296.37331,-14.91217,17.45,0.05,18.553,0.068,1.103,0.084403791
12909,296.12274,-14.77551,17.47,0.07,18.538,0.083,1.068,0.108577162
12910,296.16335,-14.86094,17.56,0.07,18.605,0.088,1.045,0.112445542
12911,296.13504,-14.76381,17.52,0.04,18.723,0.097,1.203,0.104923782
12912,296.37895,-14.78798,17.77,0.05,18.997,0.097,1.227,0.109128365
12913,296.29531,-14.84893,17.56,0.1,18.924,0.112,1.364,0.150146595
12915,296.09473,-14.76364,17.56,0.06,18.894,0.111,1.334,0.126178445
12917,296.25051,-14.73388,17.53,0.05,18.795,0.102,1.265,0.113595775
12918,296.05878,-14.82807,17.62,0.07,18.216,0.072,0.596,0.100419122
12919,296.36708,-14.80548,17.23,0.06,18.669,0.074,1.439,0.095268043
12923,296.36964,-14.7269,17.74,0.05,18.862,0.087,1.122,0.100344407
12924,296.27805,-14.84066,17.44,0.07,18.747,0.097,1.307,0.119620232
12926,296.31962,-14.64189,17.6,0.05,18.75,0.092,1.15,0.104709121
12928,296.35329,-14.79778,17.32,0.05,18.266,0.054,0.946,0.073593478
12930,296.38553,-14.67411,17.75,0.12,18.912,0.111,1.162,0.163465593
12931,296.2603,-14.80737,17.44,0.08,18.665,0.092,1.225,0.121918005
12932,296.24478,-14.71164,17.37,0.05,18.485,0.075,1.115,0.090138782
12936,296.14554,-14.78458,17.52,0.07,18.82,0.105,1.3,0.126194295
12939,296.05599,-14.84102,17.74,0.09,18.868,0.124,1.128,0.153218798
12940,296.23905,-14.72969,17.44,0.07,18.875,0.109,1.435,0.129541499
12941,296.30587,-14.81549,17.5,0.06,18.727,0.096,1.227,0.113207774
12943,296.04557,-14.78339,17.34,0.04,17.981,0.059,0.641,0.071281134
12944,296.24482,-14.78748,17.29,0.07,18.896,0.111,1.606,0.131228808
12945,296.29029,-14.7633,17.64,0.06,18.654,0.09,1.014,0.108166538
12946,296.33844,-14.82516,17.51,0.06,18.716,0.077,1.206,0.097616597
12947,296.1793,-14.81656,17.59,0.05,18.189,0.062,0.599,0.079649231
12948,296.09762,-14.81399,17.47,0.05,18.569,0.085,1.099,0.098615415
12950,296.32715,-14.79824,17.36,0.05,18.243,0.053,0.883,0.072862885
12952,296.22116,-14.81753,17.51,0.07,18.904,0.113,1.394,0.132924791
12954,296.16408,-14.80361,17.41,0.07,18.52,0.082,1.11,0.107814656
12955,296.14819,-14.79085,17.65,0.08,18.675,0.093,1.025,0.122674366
12956,296.07071,-14.70488,17.55,0.05,18.647,0.094,1.097,0.106470653
12957,296.19455,-14.65104,17.57,0.06,18.148,0.056,0.578,0.082073138
12959,296.11725,-14.93106,17.69,0.05,18.407,0.075,0.717,0.090138782
12960,296.26258,-14.90548,17.55,0.07,18.788,0.101,1.238,0.122886126
12963,296.12294,-14.94636,17.44,0.12,18.604,0.088,1.164,0.148808602
12964,296.20198,-14.88274,17.61,0.06,19.096,0.132,1.486,0.144996552
12966,296.32216,-14.88345,17.52,0.06,18.718,0.078,1.198,0.098407317
12967,296.20611,-14.80849,17.6,0.06,18.582,0.087,0.982,0.10568349
12968,296.16767,-14.91058,17.31,0.04,18.606,0.088,1.296,0.096664368
12970,296.13553,-14.77097,17.42,0.05,18.023,0.054,0.603,0.073593478
12971,296.32532,-14.80176,17.72,0.06,18.757,0.08,1.037,0.1
12973,296.36381,-14.7692,17.5,0.06,18.398,0.06,0.898,0.084852814
12974,296.37271,-14.85933,17.58,0.05,18.607,0.07,1.027,0.086023253
12975,296.23853,-14.73636,17.62,0.06,18.751,0.098,1.131,0.114908659
12976,296.09713,-14.66946,17.83,0.11,18.215,0.06,0.385,0.125299641
12977,296.31115,-14.69682,17.6,0.05,18.83,0.1,1.23,0.111803399
12979,296.06271,-14.92748,18.01,0.26,18.047,0.062,0.037,0.267290105
12981,296.24989,-14.82223,17.69,0.08,19.26,0.152,1.57,0.171767284
12982,296.2023,-14.81074,17.54,0.06,18.87,0.111,1.33,0.126178445
12983,296.19672,-14.88321,17.44,0.07,18.808,0.104,1.368,0.125363472
12984,296.17639,-14.87584,17.61,0.05,19.187,0.143,1.577,0.151489274
12985,296.19196,-14.81569,17.74,0.07,18.535,0.083,0.795,0.108577162
12986,296.37685,-14.74937,17.67,0.06,19.047,0.101,1.377,0.117477657
12987,296.16065,-14.71793,17.6,0.05,17.979,0.049,0.379,0.070007142
12988,296.30906,-14.93153,17.61,0.07,18.864,0.107,1.254,0.127863208
12990,296.14323,-14.89814,17.43,0.08,18.305,0.068,0.875,0.104995238
12993,296.30156,-14.82112,17.59,0.05,18.891,0.11,1.301,0.12083046
12994,296.42841,-14.83261,17.27,0.07,18.442,0.062,1.172,0.093509358
12995,296.17907,-14.66613,17.65,0.08,18.166,0.057,0.516,0.098229324
12997,296.2515,-14.80507,17.6,0.08,19.271,0.153,1.671,0.172652831
12998,296.30914,-14.87304,17.51,0.05,18.363,0.07,0.853,0.086023253
12999,296.09108,-14.68213,17.55,0.07,18.693,0.098,1.143,0.120432554
13002,296.22469,-14.82239,17.53,0.07,18.298,0.068,0.768,0.097590983
13003,296.28946,-14.78629,17.58,0.05,18.929,0.114,1.349,0.124482931
13005,296.1511,-14.92194,17.99,0.07,19.07,0.129,1.08,0.146768525
13007,296.15659,-14.66176,17.64,0.08,18.197,0.059,0.557,0.099403219
13009,296.11164,-14.95577,17.42,0.05,18.528,0.081,1.108,0.095189285
13010,296.2995,-14.89433,17.4,0.04,19.25,0.148,1.85,0.153310143
13012,296.41496,-14.7133,17.48,0.05,18.622,0.087,1.142,0.100344407
13013,296.30019,-14.82026,17.5,0.07,18.928,0.114,1.428,0.133775932
13015,296.10559,-14.80683,17.45,0.05,18.579,0.086,1.129,0.099478641
13022,296.13363,-14.81964,17.44,0.04,18.661,0.092,1.221,0.10031949
13024,296.44033,-14.8524,17.93,0.11,19.142,0.109,1.212,0.154857999
13027,296.39522,-14.79634,17.71,0.06,18.708,0.076,0.998,0.096829747
13028,296.26131,-14.83339,17.56,0.1,18.908,0.112,1.348,0.150146595
13030,296.20798,-14.72764,17.36,0.06,18.979,0.12,1.619,0.134164079
13032,296.11424,-14.94492,17.58,0.09,19.574,0.193,1.994,0.212953046
13038,296.12435,-14.87035,17.63,0.05,18.138,0.06,0.508,0.078102497
13039,296.19786,-14.88587,17.81,0.11,18.486,0.08,0.676,0.136014705
13040,296.32272,-14.83265,17.55,0.05,18.687,0.076,1.137,0.090972523
13041,296.3435,-14.72927,17.52,0.07,18.499,0.065,0.979,0.095524866
13042,296.28669,-14.87969,17.45,0.05,18.904,0.111,1.454,0.121741529
13044,296.30029,-14.79104,17.57,0.05,18.884,0.11,1.314,0.12083046
13045,296.26706,-14.9385,17.47,0.09,19,0.12,1.53,0.15
13047,296.24921,-14.89449,17.57,0.09,18.982,0.12,1.412,0.15
13049,296.43974,-14.85963,17.86,0.08,18.686,0.075,0.826,0.109658561
