ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
1353,2,296.23307,-14.78889,14.84,0.05,14.75,0.1,0.09,0.111803399
1354,2,296.25606,-14.70952,15.04,0.07,14.87,0.07,0.17,0.098994949
1355,2,296.32845,-14.82426,15.02,0.04,14.98,0.08,0.04,0.089442719
1356,2,296.26468,-14.89052,14.89,0.06,14.61,0.04,0.28,0.072111026
1359,2,296.24211,-14.91491,15.07,0.04,15.11,0.12,-0.04,0.126491106
1362,2,296.10954,-14.9329,15.01,0.04,14.73,0.08,0.28,0.089442719
1363,2,296.11173,-14.81478,15.18,0.06,15.06,0.06,0.12,0.084852814
1364,2,296.11098,-14.66848,15.22,0.05,15.19,0.1,0.03,0.111803399
1365,2,296.31281,-14.68234,14.98,0.05,14.98,0.06,0,0.078102497
1366,2,296.18052,-14.82188,15.07,0.03,15.01,0.06,0.06,0.067082039
1368,2,296.30632,-14.834,14.94,0.05,15,0.05,-0.06,0.070710678
1370,2,296.21737,-14.84062,14.89,0.07,14.67,0.04,0.22,0.080622577
1371,2,296.33832,-14.93112,14.87,0.04,14.81,0.08,0.06,0.089442719
1372,2,296.22372,-14.87956,15,0.04,15.19,0.06,-0.19,0.072111026
1374,2,296.29148,-14.87508,15.02,0.03,15.18,0.09,-0.16,0.09486833
1375,2,296.27622,-14.75816,15.08,0.04,15.36,0.12,-0.28,0.126491106
1376,2,296.24216,-14.93635,15.01,0.06,14.72,0.1,0.29,0.116619038
1377,2,296.28908,-14.87707,15.13,0.04,14.86,0.04,0.27,0.056568542
1379,2,296.2089,-14.7879,14.99,0.05,15.03,0.15,-0.04,0.158113883
1380,2,296.13208,-14.83257,15.06,0.04,14.9,0.07,0.16,0.080622577
1381,2,296.36062,-14.64106,15.02,0.06,15.12,0.21,-0.1,0.218403297
1383,2,296.41083,-14.7815,15.27,0.04,15.46,0.06,-0.19,0.072111026
1384,2,296.20938,-14.74661,15.09,0.03,15.13,0.07,-0.04,0.076157731
1385,2,296.25641,-14.7623,15,0.03,15.19,0.14,-0.19,0.143178211
1388,2,296.15069,-14.95107,14.91,0.07,14.9,0.12,0.01,0.13892444
1390,2,296.34043,-14.81332,15.19,0.04,14.94,0.07,0.25,0.080622577
1391,2,296.30253,-14.81798,15.02,0.04,15.11,0.13,-0.09,0.136014705
1392,2,296.18762,-14.79143,15.27,0.06,15.61,0.09,-0.34,0.108166538
1393,2,296.2914,-14.89322,15.06,0.06,14.98,0.08,0.08,0.1
1394,2,296.38623,-14.68603,15.1,0.06,15.24,0.09,-0.14,0.108166538
1395,2,296.24101,-14.77739,15.1,0.07,15,0.07,0.1,0.098994949
1396,2,296.16277,-14.90994,14.93,0.08,14.8,0.07,0.13,0.106301458
1397,2,296.08029,-14.95243,14.91,0.06,15.02,0.11,-0.11,0.125299641
1399,2,296.42421,-14.89229,15.29,0.07,15.08,0.14,0.21,0.156524758
1400,2,296.17654,-14.86408,15.06,0.05,14.77,0.11,0.29,0.12083046
1403,2,296.23833,-14.87834,15.33,0.07,14.88,0.09,0.45,0.114017543
1404,2,296.21878,-14.7686,14.83,0.05,14.64,0.06,0.19,0.078102497
1405,2,296.26784,-14.92617,14.88,0.04,14.67,0.08,0.21,0.089442719
1406,2,296.33539,-14.64253,15.1,0.07,15,0.05,0.1,0.086023253
1407,2,296.3509,-14.7188,15.16,0.05,15.05,0.07,0.11,0.086023253
1408,2,296.23075,-14.87487,14.97,0.07,15.05,0.1,-0.08,0.122065556
1409,2,296.30489,-14.83173,15.16,0.05,14.82,0.05,0.34,0.070710678
1410,2,296.3659,-14.85248,15,0.05,14.67,0.05,0.33,0.070710678
1411,2,296.21719,-14.78141,15.07,0.03,15.19,0.07,-0.12,0.076157731
1413,2,296.24642,-14.84606,15.05,0.02,14.7,0.04,0.35,0.04472136
1414,2,296.23628,-14.86601,15.17,0.04,15.37,0.1,-0.2,0.107703296
1419,2,296.21425,-14.83777,14.88,0.03,14.73,0.08,0.15,0.085440037
1420,2,296.19468,-14.68639,15.23,0.04,15.09,0.03,0.14,0.05
1421,2,296.37,-14.84959,15.15,0.04,15.15,0.09,0,0.098488578
1422,2,296.22286,-14.72944,15.26,0.05,14.87,0.06,0.39,0.078102497
1423,2,296.06384,-14.86864,14.99,0.09,15.3,0.09,-0.31,0.127279221
1426,2,296.23118,-14.89736,15.18,0.04,15.02,0.06,0.16,0.072111026
1427,2,296.05277,-14.73476,15.12,0.1,15.33,0.09,-0.21,0.13453624
1428,2,296.223,-14.78365,15,0.07,14.84,0.05,0.16,0.086023253
1432,2,296.06077,-14.89446,15.27,0.07,15.5,0.14,-0.23,0.156524758
1433,2,296.1597,-14.79966,15.22,0.04,14.84,0.08,0.38,0.089442719
1435,2,296.28869,-14.72367,15.18,0.06,15,0.07,0.18,0.092195445
1436,2,296.24884,-14.77692,14.99,0.03,14.93,0.06,0.06,0.067082039
1437,2,296.40417,-14.82505,15.12,0.07,14.92,0.06,0.2,0.092195445
1443,2,296.26811,-14.76748,15.04,0.05,14.73,0.06,0.31,0.078102497
1444,2,296.34108,-14.65118,15.09,0.08,15.18,0.1,-0.09,0.128062485
1446,2,296.24112,-14.79278,15.15,0.05,14.69,0.06,0.46,0.078102497
1449,2,296.36886,-14.76831,15.15,0.04,14.96,0.06,0.19,0.072111026
1450,2,296.21991,-14.82894,15.33,0.05,15.61,0.11,-0.28,0.12083046
1451,2,296.29922,-14.79196,15.11,0.05,15.19,0.14,-0.08,0.148660687
1453,2,296.35217,-14.92133,15.07,0.05,15.24,0.16,-0.17,0.167630546
1454,2,296.24866,-14.7263,15.1,0.05,14.76,0.09,0.34,0.102956301
1455,2,296.34299,-14.77826,15.11,0.06,15.56,0.1,-0.45,0.116619038
1456,2,296.25962,-14.81533,14.97,0.03,14.73,0.04,0.24,0.05
1457,2,296.08467,-14.77598,15.18,0.07,15.01,0.07,0.17,0.098994949
1458,2,296.25222,-14.74326,15.3,0.06,14.94,0.1,0.36,0.116619038
1460,2,296.42066,-14.92122,15.18,0.07,15.16,0.13,0.02,0.147648231
1462,2,296.24308,-14.77248,15.15,0.07,15.07,0.06,0.08,0.092195445
1463,2,296.2331,-14.90481,15.1,0.04,14.83,0.06,0.27,0.072111026
1465,2,296.20288,-14.70022,15,0.05,14.77,0.06,0.23,0.078102497
1466,2,296.30119,-14.77902,15.05,0.03,14.74,0.08,0.31,0.085440037
1467,2,296.38849,-14.80333,15.19,0.07,14.97,0.07,0.22,0.098994949
1468,2,296.35961,-14.76966,15.21,0.03,15.06,0.07,0.15,0.076157731
1469,2,296.35579,-14.66454,15.27,0.08,14.91,0.08,0.36,0.113137085
1470,2,296.07805,-14.72585,15.25,0.05,14.94,0.07,0.31,0.086023253
1471,2,296.07491,-14.84209,15.28,0.09,14.82,0.06,0.46,0.108166538
1472,2,296.20508,-14.76021,14.98,0.05,14.62,0.05,0.36,0.070710678
1474,2,296.35763,-14.81637,15.09,0.08,15.05,0.09,0.04,0.120415946
1475,2,296.19189,-14.78172,15.07,0.04,15.07,0.08,0,0.089442719
1476,2,296.3424,-14.85058,15.1,0.05,15.01,0.04,0.09,0.064031242
1477,2,296.3278,-14.72582,15.31,0.04,15.03,0.04,0.28,0.056568542
1479,2,296.11027,-14.92047,15.14,0.06,15.14,0.1,0,0.116619038
1480,2,296.24219,-14.90293,15.07,0.06,15.1,0.07,-0.03,0.092195445
1481,2,296.18083,-14.74719,15.25,0.07,14.98,0.05,0.27,0.086023253
1484,2,296.27037,-14.78264,15.13,0.04,14.92,0.09,0.21,0.098488578
1485,2,296.32519,-14.70081,15.21,0.03,15.2,0.05,0.01,0.058309519
1487,2,296.40784,-14.82461,15.08,0.06,15.4,0.16,-0.32,0.170880075
1488,2,296.20968,-14.82888,15.13,0.09,14.99,0.06,0.14,0.108166538
1489,2,296.21283,-14.85234,15.04,0.04,14.82,0.06,0.22,0.072111026
1490,2,296.1331,-14.90316,15.05,0.06,15.03,0.06,0.02,0.084852814
1491,2,296.23327,-14.85273,15.01,0.06,15.43,0.1,-0.42,0.116619038
1493,2,296.16886,-14.70239,15.17,0.05,15.24,0.11,-0.07,0.12083046
1494,2,296.20335,-14.74503,15.2,0.06,15.21,0.08,-0.01,0.1
1495,2,296.34169,-14.64071,15.13,0.08,15.31,0.11,-0.18,0.136014705
1496,2,296.25775,-14.77471,15.12,0.05,15.08,0.16,0.04,0.167630546
1497,2,296.19254,-14.86781,15.16,0.04,14.9,0.07,0.26,0.080622577
1498,2,296.09866,-14.69664,15.4,0.12,15.17,0.07,0.23,0.13892444
1499,2,296.34305,-14.86312,15.13,0.06,15.28,0.09,-0.15,0.108166538
1501,2,296.15855,-14.92926,15.19,0.06,15.15,0.16,0.04,0.170880075
1502,2,296.15263,-14.79816,15.31,0.15,14.97,0.08,0.34,0.17
1503,2,296.31832,-14.90161,15.12,0.03,15.09,0.08,0.03,0.085440037
1504,2,296.39661,-14.75699,15.16,0.08,14.77,0.07,0.39,0.106301458
1505,2,296.19457,-14.84272,15.01,0.06,14.71,0.06,0.3,0.084852814
1506,2,296.24712,-14.77079,15,0.04,14.75,0.06,0.25,0.072111026
1507,2,296.21492,-14.78258,15.06,0.04,14.94,0.08,0.12,0.089442719
1509,2,296.20503,-14.73254,15.25,0.03,15.05,0.1,0.2,0.104403065
1510,2,296.2087,-14.74436,15.2,0.05,14.79,0.06,0.41,0.078102497
1512,2,296.11344,-14.96228,15.21,0.06,15.11,0.1,0.1,0.116619038
1513,2,296.35464,-14.67423,15.16,0.04,15.53,0.09,-0.37,0.098488578
1514,2,296.22596,-14.72913,15.33,0.05,15.26,0.07,0.07,0.086023253
1516,2,296.15865,-14.71046,15.18,0.04,15.14,0.04,0.04,0.056568542
1517,2,296.40152,-14.88134,15.13,0.04,15.16,0.11,-0.03,0.117046999
1518,2,296.35046,-14.79222,15.16,0.05,15.09,0.09,0.07,0.102956301
1519,2,296.18627,-14.93521,15.09,0.06,15.31,0.11,-0.22,0.125299641
1520,2,296.25853,-14.67132,15.15,0.06,15.44,0.07,-0.29,0.092195445
1521,2,296.05208,-14.70499,15.4,0.08,15.31,0.11,0.09,0.136014705
1522,2,296.1855,-14.88978,14.98,0.04,14.92,0.06,0.06,0.072111026
1524,2,296.17474,-14.65741,15.2,0.09,15.21,0.05,-0.01,0.102956301
1526,2,296.31293,-14.8012,15.08,0.04,15.22,0.08,-0.14,0.089442719
1527,2,296.22731,-14.88909,15.14,0.03,15.13,0.05,0.01,0.058309519
1528,2,296.2961,-14.89765,15.05,0.05,14.77,0.06,0.28,0.078102497
1530,2,296.25371,-14.72384,15.06,0.05,14.8,0.06,0.26,0.078102497
1531,2,296.04443,-14.80522,15.32,0.08,15.06,0.17,0.26,0.187882942
1533,2,296.24421,-14.74163,15.35,0.04,14.83,0.06,0.52,0.072111026
1535,2,296.22927,-14.76873,15.08,0.07,14.81,0.05,0.27,0.086023253
1537,2,296.33694,-14.81522,15.12,0.05,15.01,0.03,0.11,0.058309519
1538,2,296.35117,-14.72065,15.11,0.04,14.68,0.04,0.43,0.056568542
1539,2,296.26614,-14.71331,15.24,0.05,15.17,0.11,0.07,0.12083046
1541,2,296.09529,-14.90017,15.24,0.09,14.88,0.1,0.36,0.13453624
1542,2,296.30706,-14.78427,15.25,0.05,14.81,0.04,0.44,0.064031242
1543,2,296.22492,-14.71203,15.19,0.04,14.94,0.06,0.25,0.072111026
1544,2,296.25154,-14.82912,15.09,0.05,14.84,0.06,0.25,0.078102497
1545,2,296.32375,-14.63562,15.19,0.06,15.27,0.08,-0.08,0.1
1546,2,296.08262,-14.75004,15.38,0.04,15.27,0.07,0.11,0.080622577
1547,2,296.29332,-14.83707,15.25,0.06,14.95,0.12,0.3,0.134164079
1549,2,296.18881,-14.7138,15.09,0.04,15.09,0.14,0,0.145602198
1550,2,296.31822,-14.84736,15.09,0.06,15.06,0.07,0.03,0.092195445
1551,2,296.32049,-14.74372,15.05,0.04,15.13,0.08,-0.08,0.089442719
1552,2,296.23466,-14.76764,15.07,0.05,15.03,0.09,0.04,0.102956301
1554,2,296.21771,-14.84906,15.13,0.07,15.2,0.1,-0.07,0.122065556
1556,2,296.16787,-14.75436,15.4,0.05,15.03,0.1,0.37,0.111803399
1557,2,296.24417,-14.84365,15.08,0.03,15.05,0.06,0.03,0.067082039
1558,2,296.24648,-14.8359,15.35,0.11,15.1,0.09,0.25,0.142126704
1559,2,296.29454,-14.72538,15.16,0.04,15.04,0.09,0.12,0.098488578
1560,2,296.359,-14.90219,15.19,0.04,15.1,0.1,0.09,0.107703296
1562,2,296.33416,-14.88732,15.18,0.02,15.07,0.13,0.11,0.131529464
1564,2,296.33714,-14.85053,15.24,0.05,14.8,0.04,0.44,0.064031242
1565,2,296.27135,-14.90035,15.19,0.04,15.07,0.04,0.12,0.056568542
1566,2,296.21882,-14.81288,15.12,0.05,15.05,0.14,0.07,0.148660687
1567,2,296.08204,-14.68316,15.4,0.09,15.13,0.09,0.27,0.127279221
1568,2,296.17098,-14.81347,15.22,0.04,15.25,0.07,-0.03,0.080622577
1570,2,296.11027,-14.76069,15.19,0.06,15.47,0.12,-0.28,0.134164079
1571,2,296.22061,-14.88528,14.97,0.03,15.11,0.12,-0.14,0.123693169
1572,2,296.14113,-14.84907,15.26,0.07,15.01,0.05,0.25,0.086023253
1573,2,296.40773,-14.7239,15.2,0.08,15.38,0.1,-0.18,0.128062485
1575,2,296.21276,-14.74405,14.92,0.06,15.07,0.07,-0.15,0.092195445
1577,2,296.22402,-14.8628,15.09,0.04,14.73,0.05,0.36,0.064031242
1578,2,296.35301,-14.80183,15.18,0.06,14.99,0.06,0.19,0.084852814
1580,2,296.12102,-14.79166,15.25,0.04,15.24,0.06,0.01,0.072111026
1581,2,296.19437,-14.77764,15.23,0.04,15.17,0.09,0.06,0.098488578
1582,2,296.2072,-14.78586,15.27,0.04,14.8,0.05,0.47,0.064031242
1584,2,296.21716,-14.83443,15.06,0.05,14.82,0.07,0.24,0.086023253
1585,2,296.0905,-14.95813,15.21,0.06,15,0.09,0.21,0.108166538
1586,2,296.22129,-14.79711,14.93,0.07,14.69,0.07,0.24,0.098994949
1587,2,296.40687,-14.90116,15.08,0.06,14.84,0.11,0.24,0.125299641
1589,2,296.23191,-14.91883,15.11,0.05,14.78,0.14,0.33,0.148660687
1590,2,296.16248,-14.68167,15.17,0.05,15.15,0.11,0.02,0.12083046
1591,2,296.37002,-14.75211,15.31,0.03,15.05,0.09,0.26,0.09486833
1593,2,296.41084,-14.86168,15.19,0.05,14.93,0.1,0.26,0.111803399
1594,2,296.11526,-14.76965,15.05,0.08,14.79,0.09,0.26,0.120415946
1597,2,296.17508,-14.79334,15.48,0.08,15.83,0.23,-0.35,0.243515913
1598,2,296.11341,-14.78921,15.17,0.05,14.99,0.04,0.18,0.064031242
1599,2,296.28544,-14.78437,15.12,0.06,15.28,0.05,-0.16,0.078102497
1600,2,296.24377,-14.93705,15.22,0.06,15.58,0.21,-0.36,0.218403297
1601,2,296.23078,-14.7844,15.23,0.05,14.78,0.05,0.45,0.070710678
1602,2,296.26286,-14.72472,15.47,0.04,14.82,0.11,0.65,0.117046999
1603,2,296.16005,-14.72224,15.27,0.05,15.43,0.08,-0.16,0.094339811
1604,2,296.0782,-14.86862,15.38,0.04,15.19,0.06,0.19,0.072111026
1605,2,296.10427,-14.82904,15.22,0.06,15.31,0.08,-0.09,0.1
1606,2,296.23068,-14.82755,15.26,0.06,15.18,0.09,0.08,0.108166538
1607,2,296.34437,-14.83554,15.3,0.06,15.1,0.06,0.2,0.084852814
1608,2,296.3013,-14.74724,15.49,0.08,15.33,0.08,0.16,0.113137085
1609,2,296.16267,-14.79986,15.19,0.04,15.63,0.09,-0.44,0.098488578
1610,2,296.20897,-14.76994,15.26,0.07,14.9,0.06,0.36,0.092195445
1611,2,296.05396,-14.81944,15.25,0.04,15.18,0.12,0.07,0.126491106
1613,2,296.11269,-14.71458,15.32,0.03,15.01,0.07,0.31,0.076157731
1615,2,296.2361,-14.74335,15.22,0.05,14.92,0.17,0.3,0.177200451
1616,2,296.07343,-14.75284,15.34,0.04,15.18,0.07,0.16,0.080622577
1617,2,296.32446,-14.77275,15.09,0.03,14.85,0.07,0.24,0.076157731
1618,2,296.29234,-14.78777,15.44,0.06,15.47,0.09,-0.03,0.108166538
1619,2,296.38572,-14.85578,15.36,0.04,15.38,0.12,-0.02,0.126491106
1620,2,296.31001,-14.69554,15.26,0.04,14.87,0.05,0.39,0.064031242
1622,2,296.22538,-14.73993,15.65,0.17,15.7,0.21,-0.05,0.270185122
1623,2,296.22026,-14.84489,15.34,0.06,15.35,0.21,-0.01,0.218403297
1624,2,296.39809,-14.78409,15.16,0.05,15.32,0.11,-0.16,0.12083046
1625,2,296.26473,-14.85253,15.31,0.04,14.99,0.04,0.32,0.056568542
1626,2,296.2693,-14.7025,15.41,0.04,15.4,0.07,0.01,0.080622577
1627,2,296.24999,-14.9321,15.18,0.06,15.4,0.14,-0.22,0.152315462
1628,2,296.20576,-14.78878,15.18,0.05,14.84,0.08,0.34,0.094339811
1631,2,296.28272,-14.91359,15.12,0.03,14.94,0.12,0.18,0.123693169
1632,2,296.23207,-14.73831,15.08,0.06,14.95,0.07,0.13,0.092195445
1633,2,296.24533,-14.79075,15.25,0.05,14.74,0.09,0.51,0.102956301
1636,2,296.17769,-14.74801,15.27,0.06,15.16,0.07,0.11,0.092195445
1637,2,296.15685,-14.75165,15.23,0.06,15.29,0.06,-0.06,0.084852814
1638,2,296.1476,-14.68845,15.23,0.09,15.29,0.11,-0.06,0.142126704
1639,2,296.26857,-14.76959,15.06,0.06,15.25,0.09,-0.19,0.108166538
1640,2,296.284,-14.75061,15.25,0.06,14.76,0.03,0.49,0.067082039
1643,2,296.41955,-14.77864,15.32,0.1,15.3,0.1,0.02,0.141421356
1644,2,296.20443,-14.91017,15.16,0.03,14.85,0.07,0.31,0.076157731
1645,2,296.34137,-14.7495,15.4,0.04,15.6,0.08,-0.2,0.089442719
1646,2,296.37732,-14.66911,15.3,0.07,15.06,0.07,0.24,0.098994949
1647,2,296.41091,-14.83374,15.23,0.07,15.31,0.09,-0.08,0.114017543
1648,2,296.08307,-14.81029,15.25,0.05,15.21,0.07,0.04,0.086023253
1649,2,296.11489,-14.96178,15.09,0.04,15.15,0.08,-0.06,0.089442719
1650,2,296.39104,-14.90145,15.26,0.05,15.38,0.13,-0.12,0.139283883
1651,2,296.1748,-14.84116,15.15,0.03,15.04,0.08,0.11,0.085440037
1652,2,296.23402,-14.94264,15.15,0.1,14.93,0.04,0.22,0.107703296
1653,2,296.19134,-14.81864,15.35,0.06,14.92,0.05,0.43,0.078102497
1654,2,296.12747,-14.77817,15.29,0.05,15.2,0.08,0.09,0.094339811
1655,2,296.34062,-14.65071,15.3,0.07,15.26,0.1,0.04,0.122065556
1656,2,296.25885,-14.73187,15.25,0.05,15.04,0.07,0.21,0.086023253
1657,2,296.21692,-14.91228,15.24,0.07,14.84,0.06,0.4,0.092195445
1659,2,296.29451,-14.9073,15.23,0.04,15.02,0.08,0.21,0.089442719
1660,2,296.29992,-14.88822,15.05,0.04,15.03,0.07,0.02,0.080622577
1661,2,296.35964,-14.70089,15.15,0.06,14.92,0.06,0.23,0.084852814
1664,2,296.07779,-14.80398,15.23,0.05,15.22,0.08,0.01,0.094339811
1665,2,296.23455,-14.81916,15.11,0.08,15.19,0.06,-0.08,0.1
1667,2,296.27122,-14.79034,15.18,0.06,15.21,0.22,-0.03,0.228035085
1668,2,296.09032,-14.9479,15.24,0.05,14.97,0.13,0.27,0.139283883
1669,2,296.34572,-14.76784,15.23,0.04,15.26,0.07,-0.03,0.080622577
1670,2,296.24983,-14.9398,15.31,0.05,15.09,0.06,0.22,0.078102497
1671,2,296.17963,-14.85822,15.1,0.05,14.69,0.04,0.41,0.064031242
1672,2,296.24048,-14.83489,14.92,0.03,14.81,0.07,0.11,0.076157731
1673,2,296.12324,-14.89084,15.27,0.1,15.56,0.09,-0.29,0.13453624
1675,2,296.09679,-14.7208,15.31,0.04,15.05,0.07,0.26,0.080622577
1676,2,296.2312,-14.93199,15.05,0.04,15.23,0.06,-0.18,0.072111026
1677,2,296.29623,-14.82869,15.18,0.03,14.88,0.07,0.3,0.076157731
1678,2,296.27085,-14.81682,15.04,0.06,14.89,0.06,0.15,0.084852814
1681,2,296.25381,-14.87635,15.14,0.05,14.91,0.05,0.23,0.070710678
1683,2,296.22406,-14.82529,15.25,0.04,14.84,0.07,0.41,0.080622577
1684,2,296.28221,-14.73159,15.15,0.04,14.81,0.06,0.34,0.072111026
1685,2,296.16452,-14.7495,15.32,0.06,15.07,0.08,0.25,0.1
1686,2,296.23413,-14.77927,15.33,0.04,15.18,0.03,0.15,0.05
1687,2,296.27241,-14.92714,14.95,0.05,15.26,0.14,-0.31,0.148660687
1691,2,296.2878,-14.79971,15.25,0.07,15.24,0.08,0.01,0.106301458
1692,2,296.23013,-14.74348,15.16,0.06,14.87,0.06,0.29,0.084852814
1693,2,296.08464,-14.8778,15.3,0.06,15.35,0.08,-0.05,0.1
1694,2,296.27841,-14.81583,15.19,0.05,15.51,0.08,-0.32,0.094339811
1698,2,296.11594,-14.89735,15.17,0.04,15.4,0.12,-0.23,0.126491106
1699,2,296.22187,-14.80023,15.31,0.09,14.82,0.07,0.49,0.114017543
1700,2,296.29217,-14.7022,15.14,0.05,15.11,0.06,0.03,0.078102497
1701,2,296.36,-14.79031,15.22,0.07,15.04,0.12,0.18,0.13892444
1702,2,296.08124,-14.85859,15.17,0.03,14.97,0.12,0.2,0.123693169
1703,2,296.03848,-14.69709,15.5,0.1,15.22,0.11,0.28,0.148660687
1704,2,296.33295,-14.7501,15.33,0.05,15.3,0.07,0.03,0.086023253
1705,2,296.21787,-14.87254,15.36,0.03,15.75,0.07,-0.39,0.076157731
1706,2,296.36067,-14.92766,15.23,0.06,14.98,0.07,0.25,0.092195445
1707,2,296.39788,-14.77112,15.38,0.06,15.14,0.13,0.24,0.143178211
1708,2,296.42252,-14.82188,15.22,0.08,15.4,0.1,-0.18,0.128062485
1710,2,296.24927,-14.78061,15.17,0.06,15.32,0.08,-0.15,0.1
1712,2,296.3416,-14.76429,15.38,0.04,15.46,0.07,-0.08,0.080622577
1713,2,296.35105,-14.75709,15.27,0.04,14.86,0.1,0.41,0.107703296
1714,2,296.14553,-14.72429,15.11,0.05,14.94,0.06,0.17,0.078102497
1715,2,296.25999,-14.66599,15.3,0.04,15.05,0.08,0.25,0.089442719
1716,2,296.4237,-14.83139,15.34,0.05,15.48,0.1,-0.14,0.111803399
1717,2,296.13812,-14.83691,15.3,0.03,15.17,0.05,0.13,0.058309519
1719,2,296.15554,-14.87867,15.05,0.04,14.84,0.07,0.21,0.080622577
1722,2,296.26336,-14.70896,15.4,0.06,14.85,0.05,0.55,0.078102497
1723,2,296.26036,-14.88934,15.23,0.06,14.73,0.05,0.5,0.078102497
1724,2,296.33759,-14.73016,15.31,0.04,15.19,0.05,0.12,0.064031242
1725,2,296.28681,-14.8471,15.19,0.04,14.95,0.06,0.24,0.072111026
1726,2,296.1611,-14.79555,15.13,0.04,14.98,0.08,0.15,0.089442719
1727,2,296.2409,-14.71935,15.43,0.07,15.22,0.08,0.21,0.106301458
1728,2,296.10533,-14.87608,15.24,0.03,15.4,0.12,-0.16,0.123693169
1729,2,296.33722,-14.86499,15.19,0.06,15.01,0.05,0.18,0.078102497
1730,2,296.11728,-14.72401,15.38,0.06,15.13,0.08,0.25,0.1
1732,2,296.37998,-14.74277,15.45,0.06,15.13,0.11,0.32,0.125299641
1733,2,296.22199,-14.8048,15.33,0.08,15.13,0.09,0.2,0.120415946
1734,2,296.24144,-14.84612,15.51,0.03,15.07,0.11,0.44,0.114017543
1735,2,296.28197,-14.81867,15.22,0.04,14.76,0.03,0.46,0.05
1736,2,296.27541,-14.64816,15.52,0.06,15.24,0.07,0.28,0.092195445
1737,2,296.43747,-14.87264,15.34,0.05,15.18,0.23,0.16,0.235372046
1739,2,296.35135,-14.90083,15.3,0.05,15.24,0.1,0.06,0.111803399
1740,2,296.2906,-14.69638,15.36,0.04,15.06,0.07,0.3,0.080622577
1741,2,296.31149,-14.68462,15.36,0.05,15.01,0.08,0.35,0.094339811
1742,2,296.27385,-14.92667,15.32,0.04,15.16,0.09,0.16,0.098488578
1743,2,296.3233,-14.67507,15.31,0.04,15.15,0.07,0.16,0.080622577
1745,2,296.18616,-14.77872,15.16,0.07,15,0.06,0.16,0.092195445
1746,2,296.19432,-14.82202,15.46,0.06,14.85,0.06,0.61,0.084852814
1747,2,296.26031,-14.8321,15.28,0.06,15.09,0.06,0.19,0.084852814
1748,2,296.39873,-14.84152,15.01,0.05,15.21,0.13,-0.2,0.139283883
1749,2,296.06405,-14.79113,15.45,0.03,15.35,0.17,0.1,0.172626765
1750,2,296.26304,-14.67406,15.29,0.05,15.18,0.08,0.11,0.094339811
1752,2,296.06433,-14.83978,15.26,0.05,15.06,0.09,0.2,0.102956301
1753,2,296.22903,-14.82614,15.2,0.08,15.14,0.1,0.06,0.128062485
1754,2,296.35068,-14.90987,15.21,0.07,15.19,0.14,0.02,0.156524758
1755,2,296.21646,-14.81021,15.19,0.05,14.8,0.06,0.39,0.078102497
1756,2,296.28134,-14.80353,15.06,0.07,14.91,0.08,0.15,0.106301458
1757,2,296.33692,-14.72431,15.38,0.04,14.93,0.07,0.45,0.080622577
1759,2,296.23926,-14.83414,15.43,0.07,15.35,0.08,0.08,0.106301458
1760,2,296.0512,-14.7731,15.16,0.08,14.89,0.07,0.27,0.106301458
1761,2,296.33713,-14.78346,15.23,0.06,15.11,0.08,0.12,0.1
1762,2,296.32583,-14.83871,15.37,0.03,15.05,0.07,0.32,0.076157731
1763,2,296.27857,-14.82213,15.24,0.04,14.84,0.08,0.4,0.089442719
1764,2,296.27472,-14.77568,15.26,0.05,15.25,0.08,0.01,0.094339811
1765,2,296.38401,-14.70345,15.43,0.06,15.23,0.11,0.2,0.125299641
1766,2,296.2365,-14.78471,15.4,0.05,15.28,0.07,0.12,0.086023253
1767,2,296.26519,-14.8072,15.31,0.04,15.76,0.11,-0.45,0.117046999
1768,2,296.09714,-14.89326,15.25,0.04,15.34,0.05,-0.09,0.064031242
1769,2,296.37669,-14.78914,15.32,0.04,15.11,0.04,0.21,0.056568542
1770,2,296.38354,-14.62739,15.4,0.08,14.95,0.1,0.45,0.128062485
1771,2,296.35578,-14.87274,15.44,0.03,15.43,0.09,0.01,0.09486833
1772,2,296.1506,-14.77523,15.48,0.13,15,0.07,0.48,0.147648231
1774,2,296.27611,-14.81667,15.05,0.07,14.86,0.07,0.19,0.098994949
1775,2,296.11269,-14.74049,15.3,0.05,15.17,0.08,0.13,0.094339811
1776,2,296.19521,-14.81793,15.34,0.04,14.98,0.04,0.36,0.056568542
1778,2,296.15561,-14.81807,15.4,0.07,14.98,0.07,0.42,0.098994949
1779,2,296.25683,-14.92129,15.11,0.05,15.01,0.06,0.1,0.078102497
1780,2,296.26459,-14.8014,15.32,0.05,14.96,0.05,0.36,0.070710678
1781,2,296.19,-14.73405,15.35,0.05,15.37,0.12,-0.02,0.13
1782,2,296.21154,-14.92078,15.23,0.05,14.91,0.09,0.32,0.102956301
1783,2,296.4153,-14.7208,15.51,0.04,15.68,0.2,-0.17,0.203960781
1784,2,296.26704,-14.91036,15.15,0.05,14.7,0.05,0.45,0.070710678
1785,2,296.27858,-14.81677,15.33,0.05,15.53,0.07,-0.2,0.086023253
1788,2,296.32001,-14.89208,15.34,0.03,15.23,0.11,0.11,0.114017543
1791,2,296.39321,-14.79982,15.39,0.06,15.47,0.11,-0.08,0.125299641
